"","asin","product_name","sku","price_cleaning","native_price","discount_percentage","date","X..i.."
"71","B00KJ2GXIC","Imetec K5 Power To Style Asciugacapelli 2200 W, Asciugatura Veloce e Delicata, Tecnologia a Ioni per Idratare e Ridurre l'Effetto Crespo, 8 Combinazioni Aria/Temperatura, Colpo d'aria fredda","0","41","0","0","1665972860.41856",NA
"72","B009E7CGDO","Imetec Salon Expert E15 50 Piastra per Capelli, Styling Liscio o Mosso, Regolazione Elettronica della Temperatura da 140°C a 230°C, Rivestimento in Nanoceramica per la Protezione Ottimale del Capello","0","54.9","0","0","1665972882.34672",NA
"73","B00B2K8LH6","Bellissima Imetec Revolution BHS1 100 Piastra per Capelli Automatica, Sistema di Rotazione che Modella Ottimamente la Ciocca, Rivestimento in Ceramica, Regolazione della Temperatura da 120°C a 210°C","0","70.92","0","0","1665972904.73005",NA
"74","B015O6AFMM","Imetec Bellissima Anniversary Mini BMA1 100 Piastra per Capelli, Rivestimento in Ceramica, Design Compatto, Sistema di Riscaldamento Rapido Pronto all'Uso","0","24.3","0","0","1665972926.53263",NA
"75","B002YY6LZS","Imetec Bellissima Mini M 200 Piastra per Capelli Lisci, Design Slim, Rivestimento in Ceramica, Custodia Protettiva. Argento","0","25.04","0","0","1665972949.02241",NA
"76","B00N4K5PDK","Bellissima Imetec GH16 400 Spazzola ad Aria Modellante con 2 Accessori di Styling, Diametro 25 mm, Potenza 400 W, 2 Combinazioni Flusso d'Aria/Temperatura, Puntale Antiscottatura","0","24.99","0","0","1665972971.20781",NA
"77","B002YY6LXA","Bellissima Imetec B20 50 Piastra per Capelli, Liscio Impeccabile, Design Slim, Piastre Lunghe, Rivestimento in Nanoceramica e Cristalli di Giada, Regolazione della Temperatura fino a 200°C","0","32.99","0","0","1665972993.28532",NA
"78","B00765DSJM","Imetec Bellissima Magic Texture B12 100","0","45.26","0","0","1665973015.52032",NA
"79","B01JOLV9F0","Bellissima Imetec Revolution BHS4 100 Spazzola ad Aria Modellante, 2 Spazzole da 40 e 50 mm, Doppio Verso di Rotazione, Tecnologia a Ioni, Potenza 1000 W, Rivestimento in Ceramica","0","45.2","0","0","1665973037.74131",NA
"80","B01LZMBQRG","Imetec Salon Expert P11 2100 Asciugacapelli Professionale, 2100 W, Velocità Flusso d'Aria in Uscita a 142 km/h, Rivestimento in Ceramica e Tormalina, 8 Combinazioni Aria/Temperatura","0","29.99","0","0","1665973059.99494",NA
"81","B01M0Z17OK","Imetec Salon Expert GT18 100 Arricciacapelli, Diametro Ferro 19 mm, Temperatura fino a 200°C","0","18.99","0","0","1665973082.29622",NA
"82","B01N75NYSJ","Imetec Bellissima Revolution BHS6 100 Piastra per Capelli Frisè, Sistema Riscaldato a Tecnologia Rotante, Effetto Frisè Impeccabile e Duraturo, Rivestimento in Ceramica per Capelli Protetti","0","45.26","0","0","1665973104.26061",NA
"83","B00GAP6M1K","Imetec Salon Expert P11 2100 Asciugacapelli Professionale, 2100 W, Velocità Flusso d'Aria in Uscita a 142 km/h, Rivestimento in Ceramica e Tormalina, 8 Combinazioni Aria/Temperatura","0","29.99","0","0","1665973126.44697",NA
"84","B00CTLDY4W","Bellissima Imetec PC5 2500 Asciugacapelli Professionale, 2000 W, Rivestimento in Ceramica e Tormalina, Tecnologia a Ioni , 8 Combinazioni Aria/Temperatura, Beccuccio Stretto, Diffusore capelli ricci","0","35.35","0","0","1665973148.79453",NA
"85","B01N55NF5G","Bellissima Imetec Creativity Color Shine B22 100 Piastra per Capelli Colorati, Rivestimento in Tessuto per la Protezione dei Capelli, temperatura regolabile da 150°C a 230°C","0","43.99","0","0","1665973170.88248",NA
"86","B06WGV3DBP","Bellissima Imetec Beach Waves Gt20 100 Piastra Per Capelli A Onde Larghe E Strette, Rivestimento in ceramica, temperatura regolabile","0","45.99","0","0","1665973193.04055",NA
"87","B06WP9PPT6","Bellissima Imetec Intellisense B24 100 Piastra per Capelli Lisci e Mossi a 60° C in Meno con Tecnologia Intellistyle, Rivestimento in Ceramica, 5 Livelli di Temperatura","0","65.99","0","0","1665973215.54813",NA
"88","B06XWKNJQJ","Bellissima Imetec Magic Straight Brush PB5 100 Spazzola Elettrica Lisciante per Capelli, Effetto Liscio Naturale, Setole Rivestite in Ceramica, Fino a 200° C, Tecnologia Ioni","0","29.99","0","0","1665973238.05175",NA
"89","B072MSQDQG","Bellissima Imetec B26 100 Piastra per Capelli Lunghi o Difficili da Disciplinare, Formato Extra Large, Rivestimento in Ceramica, 160° C - 230° C","0","45.99","0","0","1665973260.78922",NA
"90","B071JZG665","Imetec Power To Style S8 2100 Asciugacapelli, 2100 W, Extra Performance, con Beccuccio Direzionabile, Funzione Fast Drying per un'Asciugatura Rapida, 3 Combinazioni Aria/Temperatura","0","10.99","0","0","1665973282.57317",NA
"91","B071WXJWH8","Bellissima Imetec PB9 1200 Magic Brush Zero Tangles Spazzola Lisciante Districante ad Aria, Districa e Asciuga, Incluse 2 Spazzole per Sciogliere Nodi e Lucidare i Capelli","0","29.99","0","0","1665973304.44311",NA
"92","B009E7CN6O","Imetec Bellissima Magic Style PB3 38 Spazzola Professionale Riscaldata, Diametro 38 mm, Rivestimento in Ceramica e Cristalli di Giada, Sistema Anti Efetto Crespo, Guida Styling Inclusa","0","45.2","0","0","1665973326.17683",NA
"93","B00G3DNXIE","Bellissima Imetec S5 2200 Asciugacapelli, 2200 W, Asciugatura Rapida e Styling a Lunga Durata, 8 Combinazioni Aria/Temperatura, Colpo d'Aria Fredda","0","23.9","0","0","1665973349.25764",NA
"94","B00E3QGPQK","Bellissima Imetec K5 2200 Asciugacapelli 2200 W, Asciugatura Veloce e Delicata, Tecnologia a Ioni per Idratare e Ridurre l'Effetto Crespo, 8 Combinazioni Aria/Temperatura, Diffusore capelli ricci","0","55","0","0","1665973371.21708",NA
"95","B007YH05O8","Imetec Bellissima Magic Style PB1 38 Spazzola Professionale Riscaldata","0","59.59","0","0","1665973392.96074",NA
"96","B0089LSRHK","Imetec Bellissima Magic Style PB2 30, Spazzola Professionale Riscaldata, Rivestimento in Gloss Titanium Ceramic, Tecnologia agli Ioni, Diametro 30 mm","0","27.5","0","0","1665973414.91948",NA
"97","B0089LSRL6","Imetec Bellissima Magic Style PB2 30, Spazzola Professionale Riscaldata, Rivestimento in Gloss Titanium Ceramic, Tecnologia agli Ioni, Diametro 30 mm","0","27.5","0","0","1665973437.23696",NA
"98","B06XPBXNCX","Imetec Bellissima Mini HS 500 Piastra per Capelli Mini, Design Compatto Ideale, Rivestimento in Ceramica, Bianca","0",NA,"0","0","1665973459.04003",NA
"99","B075RGG4Y5","Bellissima Imetec Creativity B27 100 Piastra Per Capelli Con Rivestimento In Ceramica E Controllo Della Temperatura, Temperatura Egolabile 150°C / 230°C, Multicolore","0","43.99","0","0","1665973481.26863",NA
"100","B075RFR2CV","Bellissima Imetec GT15 200 Ferro Arricciacapelli con Rivestimento in Ceramica, Forma Conica, Controllo della Temperatura","0","24.99","0","0","1665973503.44046",NA
"101","B075RFNP23","Imetec Eco SE1 1000 Asciugacapelli con Tecnologia Eco Efficiency, 1400 W, 8 Combinazioni Aria/Temperatura, Diffusore per Capelli Ricci, Nero/Verde","0","35","0","0","1665973525.30895",NA
"102","B075RFR89L","Imetec Bellissima Magic Straight Wet&Dry Brush Spazzola Elettrica Lisciante con Soffio d'Aria e Setole Riscaldate, Rivestimento in Ceramica e Tormalina, 3 Impostazioni d'Uso","0","29.99","0","0","1665973547.30557",NA
"103","B076FWLL9C","Imetec Bellissima Beach Waves Multi Star Edition GT 20 200 Piastra per Capelli con Rivestimento in Ceramica e Tormalina per fare Onde Larghe e Strette, Effetto Naturale, Beauty Bag Termica Inclusa","0","41.99","0","0","1665973568.98136",NA
"104","B00U7FFR0G","Imetec Bellissima B11 50 Piastra per Capelli Lisci e Morbidi con Rivestimento in Ceramica con Cristalli di Giada, Regolazione Elettronica della Temperatura da 120°C a 200°C","0",NA,"0","0","1665973591.06731",NA
"105","B079FN8N4T","Bellissima Imetec BM 200 Piastra Mini per Capelli Lisci e Luminosi, Temperatura 200°, Multivoltaggio Automatico, Dimensioni Compatte da Viaggio","0","16.9","0","0","1665973613.7142",NA
"106","B0154Z2W06","Bellissima Imetec B21 100 Piastra per Capelli Lisci e Luminosi con Rivestimento in Ceramica, Temperatura 210°C, Piastre Riscaldate Oscillanti per Elevata Efficacia di Stiratura","0","22.54","0","0","1665973635.87235",NA
"107","B01BNTLKU0","Imetec Bellissima Ultra PC6 2000 Asciugacapelli Professionale con Tecnologia Doppia Turbina Brevettata, 2000 W, 2 Beccucci e Diffusore, Rivestimento Griglia in Ceramica e Tormalina, Nero/Rosa","0",NA,"0","0","1665973658.07654",NA
"108","B079ZLWJNJ","Imetec Salon Expert P3 3200 Asciugacapelli Professionale, 2200 W, Griglia con Rivestimento in Ceramica, Tecnologia a Ioni, 8 Combinazioni Aria/Temperatura","0","57.49","0","0","1665973679.82363",NA
"109","B079Z9GXQS","Imetec Salon Expert P5 3600 Asciugacapelli Professionale, 2300 W, Griglia con Rivestimento in Ceramica e Cheratina, Tecnologia a Ioni, 8 Combinazioni Aria/Temperatura, 2 Beccucci","0","45.9","0","0","1665973701.71592",NA
"110","B07FZ4PVRP","Bellissima Imetec Steam B28 100 Piastra per Capelli Professionale a Vapore, Effetto Liscio a Lungo, Ceramica, Temperatura Regolabile 170°C - 200°C - 230°C, Riscaldamento Rapido","0","59.9","0","0","1665973724.32964",NA
"111","B07JVLQ38M","Imetec Bellissima My Pro Ceramic P5 3800 Asciugacapelli Professionale Per Capelli Morbidi E Luminosi, Tecnologia Ceramica, 2300 W, Nero Oro","0","60.93","0","0","1665973746.17503",NA
"112","B07FYHM3QY","Bellissima Imetec Magic Straight Brush PB11 100 Spazzola Elettrica Lisciante, 3 Lati Esterni Riscaldati, Spegnimento automatico, Tecnologia a Ioni, Ceramica, 160 C°- 210°C, Nero/Oro rosa","0","80.9","0","0","1665973768.55713",NA
"113","B0158FIIGE","Imetec Bellissima SD5 2000 Asciugacapelli, 2200 W, 8 Combinazioni Aria/Temperatura, Diffusore per Ricci, Anello di Aggancio.","0",NA,"0","0","1665973790.52678",NA
"114","B07P35CW1X","Bellissima Imetec Beach Waves GT20 300 Piastra per Capelli, Rivestimento in Ceramica, Onde Larghe e Strette, Effetto Naturale, 3 Livelli Temperatura 160 C°- 200°C, Borsa termica inclusa","0","41.99","0","0","1665973812.5124",NA
"115","B07S5L8VYG","Bellissima Imetec Magic Style Brush P2 30 Spazzola Riscaldata, Capelli Liscio Effetto Naturale/Mosso Sostenuto, Diametro 30 mm, Tecnologia a Ioni, Rivestimento Ceramica, Nero/Oro rosa","0","49.85","0","0","1665973835.26753",NA
"116","B07S73QCFC","Bellissima Imetec 2 In 1 Straight&Waves Piastra Capelli, Capelli Effetto Liscio o onde Beach Waves, Rivestimento in Ceramica, 4 Livelli di Temperatura da 150°C a 210°C, Piastre XL 5 x 9,5 cm","0",NA,"0","0","1665973857.04986",NA
"117","B07S5L9937","Bellissima Imetec My Pro Creativity Infrared B8 200, piastra lisciante, tecnologia raggi infrarossi, rivestimento in ceramica e cheratina, 11 livelli di temperatura da 130 °C a 230 °C, cavo 1,8 m","0","63.99","0","0","1665973879.15623",NA
"118","B07V9GN42Q","Bellissima Imetec 2 In 1 Straight&Waves Piastra per Capelli con Doppio Profilo, Capelli Effetto Liscio o onde Beach Waves, Rivestimento in Ceramica, 4 Livelli di Temperatura da 150°C a 210°C","0","44.99","0","0","1665973901.60193",NA
"119","B00HLUUNOK","Bellissima Imetec Creativity B15 50 Piastra per Capelli, Styling Liscio o Mosso, Rivestimento in Nanoceramica, Regolazione della Temperatura da 140°C a 230°C, Piastre Oscillanti","0","39.99","0","0","1665973923.80192",NA
"120","B07W3VJQZD","Bellissima Imetec GH18 1100 Modellatore ad Aria, Rivestimento spazzole in Ceramica, 5 Accessori per Realizzare Capelli Lisci e Luminosi, a Onde morbide o Ricci Stretti, 1000 W","0","33.99","0","0","1665973946.46164",NA
